"subj"	"block"	"trialN"	"setID"	"RTss"	"cond"	"bsl"	"RTadj"	"rep"
25	5	10	6	0.8754	"REPinRANr"	0.402472	0.472928	1
25	5	31	5	1.4788	"REPinRANr"	0.402472	1.076328	1
25	5	32	4	0.8497	"REPinRANr"	0.402472	0.447228	1
25	5	35	6	0.5856	"REPinRANr"	0.402472	0.183128	2
25	5	38	5	0.7363	"REPinRANr"	0.402472	0.333828	2
25	5	48	4	0.9251	"REPinRANr"	0.402472	0.522628	2
25	5	58	6	0.6823	"REPinRANr"	0.402472	0.279828	3
25	5	71	5	0.7598	"REPinRANr"	0.402472	0.357328	3
25	5	78	4	0.7276	"REPinRANr"	0.402472	0.325128	3
25	5	6	47	1.3541	"RANREG"	0.402472	0.951628	1
25	5	9	40	1.2558	"RANREG"	0.402472	0.853328	1
25	5	11	45	1.1555	"RANREG"	0.402472	0.753028	1
25	5	12	41	1.0546	"RANREG"	0.402472	0.652128	2
25	5	14	5	1.288	"RANREG"	0.402472	0.885528	2
25	5	21	14	1.2315	"RANREG"	0.402472	0.829028	2
25	5	28	7	1.2248	"RANREG"	0.402472	0.822328	3
25	5	34	15	0.9173	"RANREG"	0.402472	0.514828	3
25	5	39	24	0.6841	"RANREG"	0.402472	0.281628	3
25	5	51	30	1.13	"RANREG"	0.402472	0.727528	1
25	5	62	28	1.3878	"RANREG"	0.402472	0.985328	1
25	5	66	31	0.9216	"RANREG"	0.402472	0.519128	1
25	5	67	18	1.01	"RANREG"	0.402472	0.607528	2
25	5	74	20	0.7958	"RANREG"	0.402472	0.393328	2
25	5	80	34	1.1785	"RANREG"	0.402472	0.776028	3
25	5	81	39	0.9211	"RANREG"	0.402472	0.518628	3
26	1	10	3	0.8101	"RANREGr"	0.63286	0.17724	1
26	1	28	1	1.0634	"RANREGr"	0.63286	0.43054	1
26	1	40	2	1.48	"RANREGr"	0.63286	0.84714	2
26	1	46	3	1.4007	"RANREGr"	0.63286	0.76784	2
26	1	47	1	1.1738	"RANREGr"	0.63286	0.54094	2
26	1	58	3	1.6318	"RANREGr"	0.63286	0.99894	3
26	1	73	1	1.3588	"RANREGr"	0.63286	0.72594	3
26	1	9	11	1.3299	"RANREG"	0.63286	0.69704	1
26	1	14	34	1.373	"RANREG"	0.63286	0.74014	1
26	1	27	52	1.7565	"RANREG"	0.63286	1.12364	2
26	1	31	45	1.4819	"RANREG"	0.63286	0.84904	2
26	1	55	19	1.4007	"RANREG"	0.63286	0.76784	3
26	1	57	53	1.3416	"RANREG"	0.63286	0.70874	3
26	1	81	1	1.4949	"REPinRAN"	0.63286	0.86204	3
26	2	8	1	1.3347	"RANREGr"	0.63286	0.70184	1
26	2	14	3	1.3294	"RANREGr"	0.63286	0.69654	1
26	2	17	1	1.426	"RANREGr"	0.63286	0.79314	2
26	2	45	3	1.2846	"RANREGr"	0.63286	0.65174	2
26	2	57	1	1.1753	"RANREGr"	0.63286	0.54244	3
26	2	63	2	1.427	"RANREGr"	0.63286	0.79414	3
26	2	69	3	1.2895	"RANREGr"	0.63286	0.65664	3
26	2	4	37	1.4745	"RANREG"	0.63286	0.84164	1
26	2	7	20	1.1103	"RANREG"	0.63286	0.47744	1
26	2	16	31	1.6409	"RANREG"	0.63286	1.00804	1
26	2	30	9	1.0035	"RANREG"	0.63286	0.37064	2
26	2	34	49	1.3216	"RANREG"	0.63286	0.68874	2
26	2	51	38	1.2984	"RANREG"	0.63286	0.66554	2
26	2	68	25	1.5945	"RANREG"	0.63286	0.96164	3
26	2	75	36	1.3021	"RANREG"	0.63286	0.66924	3
26	2	67	34	1.485	"REPinRAN"	0.63286	0.85214	3
26	3	7	1	1.0611	"RANREGr"	0.63286	0.42824	1
26	3	22	2	1.4784	"RANREGr"	0.63286	0.84554	2
26	3	38	3	1.3158	"RANREGr"	0.63286	0.68294	2
26	3	43	1	1.4605	"RANREGr"	0.63286	0.82764	2
26	3	66	3	1.2963	"RANREGr"	0.63286	0.66344	3
26	3	68	1	1.0156	"RANREGr"	0.63286	0.38274	3
26	3	26	5	1.6085	"REPinRANr"	0.63286	0.97564	1
26	3	49	5	1.6727	"REPinRANr"	0.63286	1.03984	2
26	3	65	5	1.5402	"REPinRANr"	0.63286	0.90734	3
26	3	8	15	1.9985	"RANREG"	0.63286	1.36564	1
26	3	32	40	1.6354	"RANREG"	0.63286	1.00254	1
26	3	63	3	1.1985	"RANREG"	0.63286	0.56564	2
26	3	72	51	1.5049	"RANREG"	0.63286	0.87204	3
26	3	75	50	1.7897	"RANREG"	0.63286	1.15684	3
26	3	80	8	1.5869	"REPinRAN"	0.63286	0.95404	3
26	4	1	3	1.3981	"RANREGr"	0.63286	0.76524	1
26	4	3	2	1.3587	"RANREGr"	0.63286	0.72584	1
26	4	23	1	1.4899	"RANREGr"	0.63286	0.85704	1
26	4	25	3	1.4241	"RANREGr"	0.63286	0.79124	2
26	4	51	3	1.2817	"RANREGr"	0.63286	0.64884	3
26	4	67	2	1.4433	"RANREGr"	0.63286	0.81044	3
26	4	75	1	0.9212	"RANREGr"	0.63286	0.28834	3
26	4	11	5	1.4819	"REPinRANr"	0.63286	0.84904	1
26	4	35	4	1.3437	"REPinRANr"	0.63286	0.71084	1
26	4	53	5	1.9707	"REPinRANr"	0.63286	1.33784	3
26	4	62	6	1.4134	"REPinRANr"	0.63286	0.78054	3
26	4	5	10	1.4769	"RANREG"	0.63286	0.84404	1
26	4	21	54	1.5749	"RANREG"	0.63286	0.94204	1
26	4	28	22	1.5713	"RANREG"	0.63286	0.93844	2
26	4	33	24	1.2859	"RANREG"	0.63286	0.65304	2
26	4	43	39	1.1247	"RANREG"	0.63286	0.49184	2
26	4	63	47	1.3295	"RANREG"	0.63286	0.69664	3
26	4	73	5	1.6609	"RANREG"	0.63286	1.02804	3
26	4	74	43	1.5638	"RANREG"	0.63286	0.93094	3
26	4	15	16	1.3455	"REPinRAN"	0.63286	0.71264	1
26	4	44	26	1.3003	"REPinRAN"	0.63286	0.66744	1
26	5	1	3	1.3746	"RANREGr"	0.63286	0.74174	1
26	5	19	2	1.3145	"RANREGr"	0.63286	0.68164	1
26	5	44	2	1.385	"RANREGr"	0.63286	0.75214	2
26	5	52	1	1.2553	"RANREGr"	0.63286	0.62244	2
26	5	54	3	0.9026	"RANREGr"	0.63286	0.26974	3
26	5	56	2	1.0776	"RANREGr"	0.63286	0.44474	3
26	5	65	1	1.1859	"RANREGr"	0.63286	0.55304	3
26	5	10	6	1.5141	"REPinRANr"	0.63286	0.88124	1
26	5	31	5	1.4568	"REPinRANr"	0.63286	0.82394	1
26	5	32	4	1.3024	"REPinRANr"	0.63286	0.66954	1
26	5	35	6	1.3716	"REPinRANr"	0.63286	0.73874	2
26	5	38	5	1.4855	"REPinRANr"	0.63286	0.85264	2
26	5	58	6	1.4565	"REPinRANr"	0.63286	0.82364	3
26	5	71	5	1.4914	"REPinRANr"	0.63286	0.85854	3
26	5	6	41	0.9235	"RANREG"	0.63286	0.29064	1
26	5	11	18	1.4693	"RANREG"	0.63286	0.83644	1
26	5	12	48	1.3962	"RANREG"	0.63286	0.76334	2
26	5	14	1	1.358	"RANREG"	0.63286	0.72514	2
26	5	21	32	1.5331	"RANREG"	0.63286	0.90024	2
26	5	28	14	1.8633	"RANREG"	0.63286	1.23044	3
26	5	34	8	1.737	"RANREG"	0.63286	1.10414	3
26	5	39	4	1.198	"RANREG"	0.63286	0.56514	3
26	5	67	2	1.3682	"RANREG"	0.63286	0.73534	2
26	5	80	42	1.4328	"RANREG"	0.63286	0.79994	3
26	5	81	12	1.4161	"RANREG"	0.63286	0.78324	3
26	5	82	16	1.1237	"RANREG"	0.63286	0.49084	3
27	1	1	2	0.8124	"RANREGr"	0.344044	0.468356	1
27	1	10	3	0.6388	"RANREGr"	0.344044	0.294756	1
27	1	28	1	1.0109	"RANREGr"	0.344044	0.666856	1
27	1	40	2	0.6614	"RANREGr"	0.344044	0.317356	2
27	1	46	3	0.676	"RANREGr"	0.344044	0.331956	2
27	1	47	1	-0.3403	"RANREGr"	0.344044	-0.684344	2
27	1	53	2	0.6039	"RANREGr"	0.344044	0.259856	3
27	1	58	3	0.5883	"RANREGr"	0.344044	0.244256	3
27	1	73	1	0.2015	"RANREGr"	0.344044	-0.142544	3
27	1	8	4	1.3248	"REPinRANr"	0.344044	0.980756	1
27	1	39	5	1.561	"REPinRANr"	0.344044	1.216956	2
27	1	60	4	0.8948	"REPinRANr"	0.344044	0.550756	3
27	1	61	5	0.6253	"REPinRANr"	0.344044	0.281256	3
27	1	9	23	0.9692	"RANREG"	0.344044	0.625156	1
27	1	22	26	1.0776	"RANREG"	0.344044	0.733556	1
27	1	27	25	1.243	"RANREG"	0.344044	0.898956	2
27	1	31	27	0.5232	"RANREG"	0.344044	0.179156	2
27	1	34	37	1.0505	"RANREG"	0.344044	0.706456	2
27	1	50	20	0.5345	"RANREG"	0.344044	0.190456	3
27	1	57	13	0.8311	"RANREG"	0.344044	0.487056	3
27	1	17	11	0.1657	"REPinRAN"	0.344044	-0.178344	1
27	1	48	13	0.1028	"REPinRAN"	0.344044	-0.241244	2
27	1	59	3	0.3372	"REPinRAN"	0.344044	-0.00684400000000002	2
27	1	81	5	1.3701	"REPinRAN"	0.344044	1.026056	3
27	2	8	1	0.6319	"RANREGr"	0.344044	0.287856	1
27	2	10	2	0.4157	"RANREGr"	0.344044	0.0716559999999999	1
27	2	14	3	0.7662	"RANREGr"	0.344044	0.422156	1
27	2	17	1	0.9048	"RANREGr"	0.344044	0.560756	2
27	2	27	2	0.9082	"RANREGr"	0.344044	0.564156	2
27	2	45	3	1.0433	"RANREGr"	0.344044	0.699256	2
27	2	57	1	0.7869	"RANREGr"	0.344044	0.442856	3
27	2	63	2	0.5279	"RANREGr"	0.344044	0.183856	3
27	2	69	3	0.6339	"RANREGr"	0.344044	0.289856	3
27	2	3	5	0.4313	"REPinRANr"	0.344044	0.087256	1
27	2	4	8	0.7297	"RANREG"	0.344044	0.385656	1
27	2	7	16	0.9591	"RANREG"	0.344044	0.615056	1
27	2	16	19	1.1679	"RANREG"	0.344044	0.823856	1
27	2	30	3	1.1629	"RANREG"	0.344044	0.818856	2
27	2	34	35	0.7494	"RANREG"	0.344044	0.405356	2
27	2	51	30	0.8794	"RANREG"	0.344044	0.535356	2
27	2	66	4	0.9182	"RANREG"	0.344044	0.574156	3
27	2	68	12	0.6197	"RANREG"	0.344044	0.275656	3
27	2	75	40	0.949	"RANREG"	0.344044	0.604956	3
27	2	9	15	1.088	"REPinRAN"	0.344044	0.743956	1
27	2	19	12	1.3433	"REPinRAN"	0.344044	0.999256	1
27	2	29	27	1.1376	"REPinRAN"	0.344044	0.793556	2
27	3	1	3	0.771	"RANREGr"	0.344044	0.426956	1
27	3	5	2	0.6887	"RANREGr"	0.344044	0.344656	1
27	3	7	1	1.1271	"RANREGr"	0.344044	0.783056	1
27	3	22	3	0.8187	"RANREGr"	0.344044	0.474656	2
27	3	38	2	0.3089	"RANREGr"	0.344044	-0.0351440000000001	2
27	3	43	1	1.2197	"RANREGr"	0.344044	0.875656	2
27	3	61	3	0.6656	"RANREGr"	0.344044	0.321556	3
27	3	68	1	0.8668	"RANREGr"	0.344044	0.522756	3
27	3	26	4	1.3517	"REPinRANr"	0.344044	1.007656	1
27	3	29	6	1.3551	"REPinRANr"	0.344044	1.011056	1
27	3	41	5	1.3858	"REPinRANr"	0.344044	1.041756	2
27	3	49	4	0.8483	"REPinRANr"	0.344044	0.504256	2
27	3	50	6	1.2159	"REPinRANr"	0.344044	0.871856	2
27	3	70	6	0.8867	"REPinRANr"	0.344044	0.542656	3
27	3	8	42	0.8898	"RANREG"	0.344044	0.545756	1
27	3	32	14	1.3199	"RANREG"	0.344044	0.975856	1
27	3	44	6	0.9431	"RANREG"	0.344044	0.599056	1
27	3	51	10	0.8824	"RANREG"	0.344044	0.538356	2
27	3	59	22	1.2368	"RANREG"	0.344044	0.892756	2
27	3	63	7	0.8447	"RANREG"	0.344044	0.500656	2
27	3	71	41	0.5436	"RANREG"	0.344044	0.199556	3
27	3	72	48	0.8517	"RANREG"	0.344044	0.507656	3
27	3	75	47	1.0876	"RANREG"	0.344044	0.743556	3
27	3	24	17	1.3363	"REPinRAN"	0.344044	0.992256	1
27	3	52	34	1.0214	"REPinRAN"	0.344044	0.677356	2
27	3	79	35	1.4538	"REPinRAN"	0.344044	1.109756	3
27	3	80	18	1.412	"REPinRAN"	0.344044	1.067956	3
27	4	3	1	0.9486	"RANREGr"	0.344044	0.604556	1
27	4	23	3	0.5965	"RANREGr"	0.344044	0.252456	1
27	4	25	2	0.5304	"RANREGr"	0.344044	0.186356	2
27	4	40	1	0.8779	"RANREGr"	0.344044	0.533856	2
27	4	48	3	0.4222	"RANREGr"	0.344044	0.0781559999999999	2
27	4	51	2	0.4133	"RANREGr"	0.344044	0.069256	3
27	4	67	1	0.8017	"RANREGr"	0.344044	0.457656	3
27	4	75	3	0.6349	"RANREGr"	0.344044	0.290856	3
27	4	11	5	1.4041	"REPinRANr"	0.344044	1.060056	1
27	4	35	6	1.1727	"REPinRANr"	0.344044	0.828656	1
27	4	37	5	1.4311	"REPinRANr"	0.344044	1.087056	2
27	4	42	4	1.5867	"REPinRANr"	0.344044	1.242656	2
27	4	49	6	1.352	"REPinRANr"	0.344044	1.007956	2
27	4	53	5	1.4237	"REPinRANr"	0.344044	1.079656	3
27	4	62	4	1.3264	"REPinRANr"	0.344044	0.982356	3
27	4	69	6	1.4687	"REPinRANr"	0.344044	1.124656	3
27	4	5	31	0.7882	"RANREG"	0.344044	0.444156	1
27	4	9	29	0.8898	"RANREG"	0.344044	0.545756	1
27	4	21	5	0.9963	"RANREG"	0.344044	0.652256	1
27	4	28	15	1.1271	"RANREG"	0.344044	0.783056	2
27	4	33	45	1.0708	"RANREG"	0.344044	0.726756	2
27	4	43	9	1.2023	"RANREG"	0.344044	0.858256	2
27	4	63	39	1.1991	"RANREG"	0.344044	0.855056	3
27	4	73	1	1.119	"RANREG"	0.344044	0.774956	3
27	4	74	38	0.6891	"RANREG"	0.344044	0.345056	3
27	4	19	9	1.1993	"REPinRAN"	0.344044	0.855256	1
27	4	44	8	1.2302	"REPinRAN"	0.344044	0.886156	1
27	4	50	31	1.3641	"REPinRAN"	0.344044	1.020056	2
27	4	65	23	1.3488	"REPinRAN"	0.344044	1.004756	3
27	4	77	19	0.213	"REPinRAN"	0.344044	-0.131044	3
27	5	1	3	0.5776	"RANREGr"	0.344044	0.233556	1
27	5	19	2	0.4301	"RANREGr"	0.344044	0.0860559999999999	1
27	5	20	1	0.7804	"RANREGr"	0.344044	0.436356	1
27	5	30	3	0.6156	"RANREGr"	0.344044	0.271556	2
27	5	44	2	0.7693	"RANREGr"	0.344044	0.425256	2
27	5	52	1	0.8005	"RANREGr"	0.344044	0.456456	2
27	5	56	2	0.5789	"RANREGr"	0.344044	0.234856	3
27	5	10	5	0.4187	"REPinRANr"	0.344044	0.0746560000000001	1
27	5	31	4	0.6181	"REPinRANr"	0.344044	0.274056	1
27	5	32	6	0.813	"REPinRANr"	0.344044	0.468956	1
27	5	35	5	0.6163	"REPinRANr"	0.344044	0.272256	2
27	5	38	4	0.6051	"REPinRANr"	0.344044	0.261056	2
27	5	48	6	0.5606	"REPinRANr"	0.344044	0.216556	2
27	5	58	5	0.6232	"REPinRANr"	0.344044	0.279156	3
27	5	71	4	0.7175	"REPinRANr"	0.344044	0.373456	3
27	5	78	6	0.6776	"REPinRANr"	0.344044	0.333556	3
27	5	6	54	0.7724	"RANREG"	0.344044	0.428356	1
27	5	9	49	0.5582	"RANREG"	0.344044	0.214156	1
27	5	11	51	0.8939	"RANREG"	0.344044	0.549856	1
27	5	12	34	0.5567	"RANREG"	0.344044	0.212656	2
27	5	14	18	1.0513	"RANREG"	0.344044	0.707256	2
27	5	21	46	1.0884	"RANREG"	0.344044	0.744356	2
27	5	34	36	0.653	"RANREG"	0.344044	0.308956	3
27	5	39	52	0.998	"RANREG"	0.344044	0.653956	3
27	5	62	2	1.0683	"RANREG"	0.344044	0.724256	1
27	5	66	11	0.8655	"RANREG"	0.344044	0.521456	1
27	5	67	21	0.1111	"RANREG"	0.344044	-0.232944	2
27	5	74	28	0.6016	"RANREG"	0.344044	0.257556	2
27	5	76	44	0.875	"RANREG"	0.344044	0.530956	2
27	5	80	43	0.9225	"RANREG"	0.344044	0.578456	3
27	5	81	24	1.2768	"RANREG"	0.344044	0.932756	3
27	5	82	53	0.7062	"RANREG"	0.344044	0.362156	3
28	1	8	2	0.9787	"RANREGr"	0.39814	0.58056	1
28	1	10	1	1.0022	"RANREGr"	0.39814	0.60406	1
28	1	17	2	0.9351	"RANREGr"	0.39814	0.53696	2
28	1	27	1	0.8791	"RANREGr"	0.39814	0.48096	2
28	1	45	3	1.4105	"RANREGr"	0.39814	1.01236	2
28	1	57	2	0.8579	"RANREGr"	0.39814	0.45976	3
28	1	63	1	0.9363	"RANREGr"	0.39814	0.53816	3
28	1	69	3	0.9766	"RANREGr"	0.39814	0.57846	3
28	1	36	5	1.353	"REPinRANr"	0.39814	0.95486	1
28	1	39	6	1.0782	"REPinRANr"	0.39814	0.68006	2
28	1	41	4	1.0813	"REPinRANr"	0.39814	0.68316	2
28	1	64	6	1.0876	"REPinRANr"	0.39814	0.68946	3
28	1	78	5	1.0814	"REPinRANr"	0.39814	0.68326	3
28	1	7	2	1.2314	"RANREG"	0.39814	0.83326	1
28	1	16	19	0.7514	"RANREG"	0.39814	0.35326	1
28	1	30	42	0.8381	"RANREG"	0.39814	0.43996	2
28	1	34	45	1.3861	"RANREG"	0.39814	0.98796	2
28	1	51	3	1.0531	"RANREG"	0.39814	0.65496	2
28	1	66	36	1.0164	"RANREG"	0.39814	0.61826	3
28	1	68	35	1.4985	"RANREG"	0.39814	1.10036	3
28	1	75	47	1.1636	"RANREG"	0.39814	0.76546	3
28	1	9	32	0.7063	"REPinRAN"	0.39814	0.30816	1
28	1	19	5	0.7884	"REPinRAN"	0.39814	0.39026	1
28	1	24	26	0.5383	"REPinRAN"	0.39814	0.14016	2
28	1	31	33	0.5094	"REPinRAN"	0.39814	0.11126	2
28	1	47	16	0.8428	"REPinRAN"	0.39814	0.44466	3
28	2	1	1	1.1112	"RANREGr"	0.39814	0.71306	1
28	2	5	3	0.9698	"RANREGr"	0.39814	0.57166	1
28	2	7	2	0.8529	"RANREGr"	0.39814	0.45476	1
28	2	22	1	0.8368	"RANREGr"	0.39814	0.43866	2
28	2	38	3	0.8001	"RANREGr"	0.39814	0.40196	2
28	2	43	2	0.8199	"RANREGr"	0.39814	0.42176	2
28	2	61	1	0.8831	"RANREGr"	0.39814	0.48496	3
28	2	66	3	0.9565	"RANREGr"	0.39814	0.55836	3
28	2	68	2	1.2081	"RANREGr"	0.39814	0.80996	3
28	2	19	6	1.3102	"REPinRANr"	0.39814	0.91206	1
28	2	50	4	1.1075	"REPinRANr"	0.39814	0.70936	2
28	2	62	6	1.1589	"REPinRANr"	0.39814	0.76076	3
28	2	8	53	1.2592	"RANREG"	0.39814	0.86106	1
28	2	32	44	1.1899	"RANREG"	0.39814	0.79176	1
28	2	44	54	0.8204	"RANREG"	0.39814	0.42226	1
28	2	51	23	0.5271	"RANREG"	0.39814	0.12896	2
28	2	59	30	0.9067	"RANREG"	0.39814	0.50856	2
28	2	63	34	0.5694	"RANREG"	0.39814	0.17126	2
28	2	71	33	1.0151	"RANREG"	0.39814	0.61696	3
28	2	72	7	1.071	"RANREG"	0.39814	0.67286	3
28	2	75	38	0.7897	"RANREG"	0.39814	0.39156	3
28	2	24	24	1.2278	"REPinRAN"	0.39814	0.82966	1
28	2	52	2	1.1588	"REPinRAN"	0.39814	0.76066	2
28	3	1	2	0.8362	"RANREGr"	0.39814	0.43806	1
28	3	3	1	0.7878	"RANREGr"	0.39814	0.38966	1
28	3	23	3	1.0117	"RANREGr"	0.39814	0.61356	1
28	3	25	2	1.0757	"RANREGr"	0.39814	0.67756	2
28	3	40	1	0.8232	"RANREGr"	0.39814	0.42506	2
28	3	48	3	0.7325	"RANREGr"	0.39814	0.33436	2
28	3	51	2	0.5592	"RANREGr"	0.39814	0.16106	3
28	3	67	1	0.5135	"RANREGr"	0.39814	0.11536	3
28	3	75	3	0.8444	"RANREGr"	0.39814	0.44626	3
28	3	30	4	1.2502	"REPinRANr"	0.39814	0.85206	1
28	3	49	6	1.3399	"REPinRANr"	0.39814	0.94176	2
28	3	62	4	1.3275	"REPinRANr"	0.39814	0.92936	3
28	3	69	6	1.0534	"REPinRANr"	0.39814	0.65526	3
28	3	5	12	1.2034	"RANREG"	0.39814	0.80526	1
28	3	9	25	1.1331	"RANREG"	0.39814	0.73496	1
28	3	21	21	0.8927	"RANREG"	0.39814	0.49456	1
28	3	28	18	1.2036	"RANREG"	0.39814	0.80546	2
28	3	33	17	1.1667	"RANREG"	0.39814	0.76856	2
28	3	43	6	1.1301	"RANREG"	0.39814	0.73196	2
28	3	63	37	0.701	"RANREG"	0.39814	0.30286	3
28	3	73	13	0.8978	"RANREG"	0.39814	0.49966	3
28	3	74	22	0.8626	"RANREG"	0.39814	0.46446	3
28	3	15	18	1.4902	"REPinRAN"	0.39814	1.09206	1
28	3	19	4	1.2536	"REPinRAN"	0.39814	0.85546	1
28	3	50	35	1.3445	"REPinRAN"	0.39814	0.94636	2
28	3	59	14	1.2272	"REPinRAN"	0.39814	0.82906	2
28	3	65	34	1.3427	"REPinRAN"	0.39814	0.94456	3
28	3	81	9	1.4823	"REPinRAN"	0.39814	1.08416	3
28	4	19	2	0.979	"RANREGr"	0.39814	0.58086	1
28	4	20	1	0.872	"RANREGr"	0.39814	0.47386	1
28	4	30	3	0.8182	"RANREGr"	0.39814	0.42006	2
28	4	44	2	0.7604	"RANREGr"	0.39814	0.36226	2
28	4	52	1	0.8275	"RANREGr"	0.39814	0.42936	2
28	4	54	3	0.8105	"RANREGr"	0.39814	0.41236	3
28	4	56	2	0.7467	"RANREGr"	0.39814	0.34856	3
28	4	65	1	0.766	"RANREGr"	0.39814	0.36786	3
28	4	4	5	1.5187	"REPinRANr"	0.39814	1.12056	1
28	4	13	6	1.7692	"REPinRANr"	0.39814	1.37106	1
28	4	17	4	1.5018	"REPinRANr"	0.39814	1.10366	1
28	4	26	6	1.3473	"REPinRANr"	0.39814	0.94916	2
28	4	40	4	1.3299	"REPinRANr"	0.39814	0.93176	2
28	4	64	4	1.3264	"REPinRANr"	0.39814	0.92826	3
28	4	12	52	0.9337	"RANREG"	0.39814	0.53556	1
28	4	14	48	1.1598	"RANREG"	0.39814	0.76166	1
28	4	21	15	0.797	"RANREG"	0.39814	0.39886	1
28	4	28	31	1.2394	"RANREG"	0.39814	0.84126	2
28	4	39	5	1.4101	"RANREG"	0.39814	1.01196	2
28	4	66	4	0.5978	"RANREG"	0.39814	0.19966	2
28	4	81	39	1.3698	"RANREG"	0.39814	0.97166	3
28	4	82	40	1.4013	"RANREG"	0.39814	1.00316	3
28	4	35	13	1.5708	"REPinRAN"	0.39814	1.17266	2
28	4	71	15	1.3988	"REPinRAN"	0.39814	1.00066	3
28	5	2	2	1.022	"RANREGr"	0.39814	0.62386	1
28	5	3	3	1.2354	"RANREGr"	0.39814	0.83726	1
28	5	5	1	1.0048	"RANREGr"	0.39814	0.60666	1
28	5	41	2	0.7383	"RANREGr"	0.39814	0.34016	2
28	5	42	3	0.714	"RANREGr"	0.39814	0.31586	2
28	5	49	1	0.6607	"RANREGr"	0.39814	0.26256	2
28	5	54	2	0.7984	"RANREGr"	0.39814	0.40026	3
28	5	77	3	1.3236	"RANREGr"	0.39814	0.92546	3
28	5	81	1	1.1823	"RANREGr"	0.39814	0.78416	3
28	5	8	4	1.2772	"REPinRANr"	0.39814	0.87906	1
28	5	10	6	1.342	"REPinRANr"	0.39814	0.94386	1
28	5	22	5	0.9846	"REPinRANr"	0.39814	0.58646	1
28	5	25	4	1.2918	"REPinRANr"	0.39814	0.89366	2
28	5	26	6	0.7382	"REPinRANr"	0.39814	0.34006	2
28	5	44	4	1.0613	"REPinRANr"	0.39814	0.66316	3
28	5	51	6	0.4568	"REPinRANr"	0.39814	0.0586600000000001	3
28	5	64	5	0.9077	"REPinRANr"	0.39814	0.50956	3
28	5	4	11	0.8782	"RANREG"	0.39814	0.48006	1
28	5	6	50	1.3149	"RANREG"	0.39814	0.91676	1
28	5	12	27	1.1266	"RANREG"	0.39814	0.72846	1
28	5	14	46	1.0018	"RANREG"	0.39814	0.60366	2
28	5	15	28	1.3457	"RANREG"	0.39814	0.94756	2
28	5	21	10	0.8343	"RANREG"	0.39814	0.43616	2
28	5	27	43	0.7421	"RANREG"	0.39814	0.34396	3
28	5	29	29	0.9716	"RANREG"	0.39814	0.57346	3
28	5	30	49	1.3214	"RANREG"	0.39814	0.92326	3
28	5	35	32	1.22	"RANREG"	0.39814	0.82186	1
28	5	37	51	1.0416	"RANREG"	0.39814	0.64346	1
28	5	53	9	0.9682	"RANREG"	0.39814	0.57006	1
28	5	55	16	1.2964	"RANREG"	0.39814	0.89826	2
28	5	57	14	0.7495	"RANREG"	0.39814	0.35136	2
28	5	79	41	1.0688	"RANREG"	0.39814	0.67066	3
29	1	8	1	1.0631	"RANREGr"	0.38674	0.67636	1
29	1	10	2	1.2963	"RANREGr"	0.38674	0.90956	1
29	1	14	3	1.3609	"RANREGr"	0.38674	0.97416	1
29	1	17	1	0.7887	"RANREGr"	0.38674	0.40196	2
29	1	27	2	1.0224	"RANREGr"	0.38674	0.63566	2
29	1	45	3	0.8005	"RANREGr"	0.38674	0.41376	2
29	1	57	1	0.47	"RANREGr"	0.38674	0.0832599999999999	3
29	1	63	2	0.9439	"RANREGr"	0.38674	0.55716	3
29	1	12	5	1.3784	"REPinRANr"	0.38674	0.99166	1
29	1	36	6	0.8363	"REPinRANr"	0.38674	0.44956	1
29	1	41	5	1.0391	"REPinRANr"	0.38674	0.65236	2
29	1	64	4	1.1232	"REPinRANr"	0.38674	0.73646	3
29	1	7	4	1.272	"RANREG"	0.38674	0.88526	1
29	1	16	35	0.9751	"RANREG"	0.38674	0.58836	1
29	1	30	11	0.7954	"RANREG"	0.38674	0.40866	2
29	1	34	54	0.3592	"RANREG"	0.38674	-0.0275400000000001	2
29	1	51	40	1.1792	"RANREG"	0.38674	0.79246	2
29	1	66	52	1.4202	"RANREG"	0.38674	1.03346	3
29	1	68	38	0.7171	"RANREG"	0.38674	0.33036	3
29	1	75	21	0.7746	"RANREG"	0.38674	0.38786	3
29	1	67	27	0.7106	"REPinRAN"	0.38674	0.32386	3
29	2	1	3	1.168	"RANREGr"	0.38674	0.78126	1
29	2	5	2	0.8434	"RANREGr"	0.38674	0.45666	1
29	2	7	1	1.246	"RANREGr"	0.38674	0.85926	1
29	2	22	3	0.9657	"RANREGr"	0.38674	0.57896	2
29	2	43	1	0.8647	"RANREGr"	0.38674	0.47796	2
29	2	61	3	0.8185	"RANREGr"	0.38674	0.43176	3
29	2	66	2	0.8765	"RANREGr"	0.38674	0.48976	3
29	2	68	1	1.0395	"RANREGr"	0.38674	0.65276	3
29	2	19	4	0.8097	"REPinRANr"	0.38674	0.42296	1
29	2	26	6	1.1691	"REPinRANr"	0.38674	0.78236	1
29	2	65	6	1.2761	"REPinRANr"	0.38674	0.88936	3
29	2	8	39	1.1344	"RANREG"	0.38674	0.74766	1
29	2	32	37	1.452	"RANREG"	0.38674	1.06526	1
29	2	44	45	1.413	"RANREG"	0.38674	1.02626	1
29	2	51	5	1.0014	"RANREG"	0.38674	0.61466	2
29	2	59	33	0.9526	"RANREG"	0.38674	0.56586	2
29	2	63	43	1.2602	"RANREG"	0.38674	0.87346	2
29	2	71	18	0.9639	"RANREG"	0.38674	0.57716	3
