"subj"	"block"	"trialN"	"setID"	"RTs"	"cond"	"bsl"	"RTadj"	"RTlog"	"rep"	"day"
"10"	"7"	58	7	1.8118	"RANDREG"	0.29905	1.51275	0.179767161604465	3	"day3"
"10"	"7"	60	11	1.7133	"RANDREG"	0.29905	1.41425	0.150526187412447	3	"day3"
"10"	"7"	4	30	1.7915	"TARGET"	0.29905	1.49245	0.173899790328821	1	"day3"
"10"	"7"	5	33	1.7994	"TARGET"	0.29905	1.50035	0.17619258261417	1	"day3"
"10"	"7"	7	45	1.5745	"TARGET"	0.29905	1.27545	0.105663438132231	1	"day3"
"10"	"7"	16	30	1.7371	"TARGET"	0.29905	1.43805	0.157773986426967	2	"day3"
"10"	"7"	25	33	1.9796	"TARGET"	0.29905	1.68055	0.225451438198571	2	"day3"
"10"	"7"	26	45	1.6691	"TARGET"	0.29905	1.37005	0.13673641703075	2	"day3"
"10"	"7"	38	30	1.8328	"TARGET"	0.29905	1.53375	0.185754575735061	3	"day3"
"10"	"7"	43	33	1.7711	"TARGET"	0.29905	1.47205	0.167922561601553	3	"day3"
"10"	"7"	53	45	1.7317	"TARGET"	0.29905	1.43265	0.156140104120638	3	"day3"
"11"	"1"	1	78	1.662	"RANDREG"	0.515466666666667	1.14653333333333	0.0593866855572688	1	"day1"
"11"	"1"	2	77	1.8176	"RANDREG"	0.515466666666667	1.30213333333333	0.114655456556404	1	"day1"
"11"	"1"	3	54	2.0807	"RANDREG"	0.515466666666667	1.56523333333333	0.19457908809689	1	"day1"
"11"	"1"	7	18	2.2148	"RANDREG"	0.515466666666667	1.69933333333333	0.230278576413585	1	"day1"
"11"	"1"	8	50	1.7579	"RANDREG"	0.515466666666667	1.24243333333333	0.0942730945947226	1	"day1"
"11"	"1"	9	49	1.8533	"RANDREG"	0.515466666666667	1.33783333333333	0.126402012593128	1	"day1"
"11"	"1"	11	83	2.3203	"RANDREG"	0.515466666666667	1.80483333333333	0.25643710332998	2	"day1"
"11"	"1"	34	64	2.6687	"RANDREG"	0.515466666666667	2.15323333333333	0.333091094332706	2	"day1"
"11"	"1"	35	61	1.9423	"RANDREG"	0.515466666666667	1.42683333333333	0.154373246666898	2	"day1"
"11"	"1"	37	68	2.1144	"RANDREG"	0.515466666666667	1.59893333333333	0.203830356448522	2	"day1"
"11"	"1"	43	34	2.0305	"RANDREG"	0.515466666666667	1.51503333333333	0.180422188167349	2	"day1"
"11"	"1"	45	38	2.0576	"RANDREG"	0.515466666666667	1.54213333333333	0.188121924575875	3	"day1"
"11"	"1"	46	24	1.609	"RANDREG"	0.515466666666667	1.09353333333333	0.0388320258392148	3	"day1"
"11"	"1"	47	30	2.1022	"RANDREG"	0.515466666666667	1.58673333333333	0.200503945284793	3	"day1"
"11"	"1"	49	12	1.5783	"RANDREG"	0.515466666666667	1.06283333333333	0.0264651666036101	3	"day1"
"11"	"1"	52	39	2.495	"RANDREG"	0.515466666666667	1.97953333333333	0.296562819228331	3	"day1"
"11"	"1"	5	53	2.1371	"TARGET"	0.515466666666667	1.62163333333333	0.209952662876579	1	"day1"
"11"	"1"	23	4	1.8997	"TARGET"	0.515466666666667	1.38423333333333	0.141209303153852	1	"day1"
"11"	"1"	39	53	2.6776	"TARGET"	0.515466666666667	2.16213333333333	0.334882472293252	2	"day1"
"11"	"1"	41	4	2.0367	"TARGET"	0.515466666666667	1.52123333333333	0.182195833124059	2	"day1"
"11"	"1"	42	26	1.9554	"TARGET"	0.515466666666667	1.43993333333333	0.158342385403798	2	"day1"
"11"	"1"	44	53	1.8707	"TARGET"	0.515466666666667	1.35523333333333	0.132014075029648	3	"day1"
"11"	"1"	55	4	2.5914	"TARGET"	0.515466666666667	2.07593333333333	0.317213402437328	3	"day1"
"11"	"2"	5	56	1.8088	"RANDREG"	0.3708	1.438	0.157758886046864	1	"day1"
"11"	"2"	8	91	2.7798	"RANDREG"	0.3708	2.409	0.381836799998343	1	"day1"
"11"	"2"	10	42	2.299	"RANDREG"	0.3708	1.9282	0.285152078525091	1	"day1"
"11"	"2"	11	62	1.5545	"RANDREG"	0.3708	1.1837	0.0732416476119986	1	"day1"
"11"	"2"	12	47	1.9315	"RANDREG"	0.3708	1.5607	0.193319430374477	1	"day1"
"11"	"2"	19	43	2.3863	"RANDREG"	0.3708	2.0155	0.30438280248907	1	"day1"
"11"	"2"	31	65	1.9516	"RANDREG"	0.3708	1.5808	0.198876927243553	2	"day1"
"11"	"2"	33	48	1.9051	"RANDREG"	0.3708	1.5343	0.185910285040714	2	"day1"
"11"	"2"	34	7	1.9149	"RANDREG"	0.3708	1.5441	0.188675422969832	2	"day1"
"11"	"2"	36	108	2.1761	"RANDREG"	0.3708	1.8053	0.256549382152194	2	"day1"
"11"	"2"	45	99	2.6713	"RANDREG"	0.3708	2.3005	0.361822237600815	2	"day1"
"11"	"2"	46	11	2.0521	"RANDREG"	0.3708	1.6813	0.225645212975453	2	"day1"
"11"	"2"	49	20	2.3033	"RANDREG"	0.3708	1.9325	0.286119502590363	3	"day1"
"11"	"2"	51	94	2.1591	"RANDREG"	0.3708	1.7883	0.25244037654914	3	"day1"
"11"	"2"	53	80	1.99	"RANDREG"	0.3708	1.6192	0.209300495159705	3	"day1"
"11"	"2"	55	66	2.2269	"RANDREG"	0.3708	1.8561	0.268601370739663	3	"day1"
"11"	"2"	57	58	1.957	"RANDREG"	0.3708	1.5862	0.200357945541635	3	"day1"
"11"	"2"	2	53	1.8641	"TARGET"	0.3708	1.4933	0.17414706509703	1	"day1"
"11"	"2"	7	26	2.3841	"TARGET"	0.3708	2.0133	0.303908493535955	1	"day1"
"11"	"2"	9	4	1.9139	"TARGET"	0.3708	1.5431	0.188394071261428	1	"day1"
"11"	"2"	22	53	2.0572	"TARGET"	0.3708	1.6864	0.226960593532453	2	"day1"
"11"	"2"	26	26	2.1784	"TARGET"	0.3708	1.8076	0.257102332659164	2	"day1"
"11"	"2"	44	53	2.148	"TARGET"	0.3708	1.7772	0.249736304568833	3	"day1"
"11"	"2"	50	26	2.8349	"TARGET"	0.3708	2.4641	0.391658328722475	3	"day1"
"11"	"2"	56	4	1.5769	"TARGET"	0.3708	1.2061	0.0813833174622853	3	"day1"
"11"	"3"	2	15	2.4356	"RANDREG"	0.4401	1.9955	0.300051732120042	1	"day1"
"11"	"3"	8	22	2.6074	"RANDREG"	0.4401	2.1673	0.335919030990712	1	"day1"
"11"	"3"	13	95	2.6618	"RANDREG"	0.4401	2.2217	0.346685415027574	1	"day1"
"11"	"3"	15	52	1.5422	"RANDREG"	0.4401	1.1021	0.0422210023903819	1	"day1"
"11"	"3"	26	97	1.7	"RANDREG"	0.4401	1.2599	0.100336075933696	1	"day1"
"11"	"3"	28	27	2.2572	"RANDREG"	0.4401	1.8171	0.259378828382964	2	"day1"
"11"	"3"	30	101	2.0176	"RANDREG"	0.4401	1.5775	0.197969367916172	2	"day1"
"11"	"3"	32	84	2.3601	"RANDREG"	0.4401	1.92	0.28330122870355	2	"day1"
"11"	"3"	33	14	1.8622	"RANDREG"	0.4401	1.4221	0.152930136422726	2	"day1"
"11"	"3"	34	85	1.8902	"RANDREG"	0.4401	1.4501	0.161397952545797	2	"day1"
"11"	"3"	41	63	1.5739	"RANDREG"	0.4401	1.1338	0.0545364526549512	2	"day1"
"11"	"3"	44	67	2.0616	"RANDREG"	0.4401	1.6215	0.209916953008992	3	"day1"
"11"	"3"	47	16	2.496	"RANDREG"	0.4401	2.0559	0.313001986537057	3	"day1"
"11"	"3"	49	75	2.0902	"RANDREG"	0.4401	1.6501	0.217510264294027	3	"day1"
"11"	"3"	50	1	1.8944	"RANDREG"	0.4401	1.4543	0.162654004119576	3	"day1"
"11"	"3"	52	31	1.656	"RANDREG"	0.4401	1.2159	0.0848978584613555	3	"day1"
"11"	"3"	53	100	2.2275	"RANDREG"	0.4401	1.7874	0.252221753598687	3	"day1"
"11"	"3"	6	4	1.6517	"TARGET"	0.4401	1.2116	0.0833592646608181	1	"day1"
"11"	"3"	7	26	2.1228	"TARGET"	0.4401	1.6827	0.226006694729179	1	"day1"
"11"	"3"	14	53	1.6543	"TARGET"	0.4401	1.2142	0.0842902285369301	1	"day1"
"11"	"3"	18	4	2.1721	"TARGET"	0.4401	1.732	0.238547887681328	2	"day1"
"11"	"3"	23	26	2.2837	"TARGET"	0.4401	1.8436	0.265666699452483	2	"day1"
"11"	"3"	31	53	1.8636	"TARGET"	0.4401	1.4235	0.153357471482974	2	"day1"
"11"	"3"	35	4	1.5768	"TARGET"	0.4401	1.1367	0.0556458599946556	3	"day1"
"11"	"3"	42	26	2.3941	"TARGET"	0.4401	1.954	0.290924559382754	3	"day1"
"11"	"3"	58	53	1.7147	"TARGET"	0.4401	1.2746	0.105373914143847	3	"day1"
"11"	"4"	6	86	1.7393	"RANDREG"	0.3935	1.3458	0.128980523966611	1	"day1"
"11"	"4"	8	82	2.2521	"RANDREG"	0.3935	1.8586	0.269185932813952	1	"day1"
"11"	"4"	10	25	2.5497	"RANDREG"	0.3935	2.1562	0.333689041703905	1	"day1"
"11"	"4"	16	40	2.1023	"RANDREG"	0.3935	1.7088	0.232691235348462	1	"day1"
"11"	"4"	18	4	2.2427	"RANDREG"	0.3935	1.8492	0.266983884766044	1	"day1"
"11"	"4"	20	37	2.2754	"RANDREG"	0.3935	1.8819	0.274596542256997	1	"day1"
"11"	"4"	22	26	2.6978	"RANDREG"	0.3935	2.3043	0.362539019830599	2	"day1"
"11"	"4"	32	2	2.4098	"RANDREG"	0.3935	2.0163	0.304555150120442	2	"day1"
"11"	"4"	33	87	2.4416	"RANDREG"	0.3935	2.0481	0.31135115757134	2	"day1"
"11"	"4"	35	17	2.2998	"RANDREG"	0.3935	1.9063	0.280191247872142	2	"day1"
"11"	"4"	38	21	2.1995	"RANDREG"	0.3935	1.806	0.256717745977487	2	"day1"
"11"	"4"	42	51	2.3483	"RANDREG"	0.3935	1.9548	0.291102330356134	2	"day1"
"11"	"4"	43	6	1.7186	"RANDREG"	0.3935	1.3251	0.122248653978054	3	"day1"
"11"	"4"	45	70	2.766	"RANDREG"	0.3935	2.3725	0.37520622109933	3	"day1"
"11"	"4"	47	10	2.3125	"RANDREG"	0.3935	1.919	0.283074974735472	3	"day1"
"11"	"4"	50	72	1.6344	"RANDREG"	0.3935	1.2409	0.0937367845623393	3	"day1"
"11"	"4"	54	69	2.3151	"RANDREG"	0.3935	1.9216	0.283662990058831	3	"day1"
"11"	"4"	55	44	2.5761	"RANDREG"	0.3935	2.1826	0.33897415086708	3	"day1"
"11"	"4"	5	4	1.5924	"TARGET"	0.3935	1.1989	0.0787829601969633	1	"day1"
"11"	"4"	11	53	1.4969	"TARGET"	0.3935	1.1034	0.0427329796217211	1	"day1"
"11"	"4"	13	26	2.3948	"TARGET"	0.3935	2.0013	0.301312195372246	1	"day1"
"11"	"4"	21	4	1.8109	"TARGET"	0.3935	1.4174	0.151492428425498	2	"day1"
"11"	"4"	23	53	1.6913	"TARGET"	0.3935	1.2978	0.113207769822735	2	"day1"
"11"	"4"	28	26	1.9482	"TARGET"	0.3935	1.5547	0.191646598562731	2	"day1"
"11"	"4"	30	4	1.6737	"TARGET"	0.3935	1.2802	0.107277822859772	3	"day1"
"11"	"4"	51	53	1.9187	"TARGET"	0.3935	1.5252	0.183326796601633	3	"day1"
"11"	"5"	5	79	1.5755	"RANDREG"	0.503266666666667	1.07223333333333	0.0302893043421004	1	"day1"
"11"	"5"	9	57	2.2164	"RANDREG"	0.503266666666667	1.71313333333333	0.233791165462562	1	"day1"
"11"	"5"	10	76	2.3931	"RANDREG"	0.503266666666667	1.88983333333333	0.276423504911178	1	"day1"
"11"	"5"	24	8	2.3315	"RANDREG"	0.503266666666667	1.82823333333333	0.262031622969055	1	"day1"
"11"	"5"	33	98	2.6596	"RANDREG"	0.503266666666667	2.15633333333333	0.333715896420825	1	"day1"
"11"	"5"	34	9	2.3635	"RANDREG"	0.503266666666667	1.86023333333333	0.269567422187529	1	"day1"
"11"	"5"	35	90	2.149	"RANDREG"	0.503266666666667	1.64573333333333	0.21635946560035	2	"day1"
"11"	"5"	38	106	2.3431	"RANDREG"	0.503266666666667	1.83983333333333	0.264778482959515	2	"day1"
"11"	"5"	39	59	2.4176	"RANDREG"	0.503266666666667	1.91433333333333	0.282017561561503	2	"day1"
"11"	"5"	41	107	2.3371	"RANDREG"	0.503266666666667	1.83383333333333	0.263359862575679	2	"day1"
"11"	"5"	43	60	1.9555	"RANDREG"	0.503266666666667	1.45223333333333	0.162036400963104	2	"day1"
"11"	"5"	44	33	1.7116	"RANDREG"	0.503266666666667	1.20833333333333	0.0821867561873488	2	"day1"
"11"	"5"	45	23	1.9639	"RANDREG"	0.503266666666667	1.46063333333333	0.164541207518318	3	"day1"
"11"	"5"	48	55	2.0743	"RANDREG"	0.503266666666667	1.57103333333333	0.196185399762539	3	"day1"
"11"	"5"	51	74	2.7849	"RANDREG"	0.503266666666667	2.28163333333333	0.358245853007405	3	"day1"
"11"	"5"	57	53	2.5946	"RANDREG"	0.503266666666667	2.09133333333333	0.320423259642063	3	"day1"
"11"	"5"	59	92	2.7066	"RANDREG"	0.503266666666667	2.20333333333333	0.343080204765977	3	"day1"
"11"	"5"	2	26	1.8795	"TARGET"	0.503266666666667	1.37623333333333	0.13869207255369	1	"day1"
"11"	"5"	6	4	1.7584	"TARGET"	0.503266666666667	1.25513333333333	0.098689863550224	1	"day1"
"11"	"5"	8	53	1.8118	"TARGET"	0.503266666666667	1.30853333333333	0.116784790253196	1	"day1"
"11"	"5"	11	26	1.9238	"TARGET"	0.503266666666667	1.42053333333333	0.15245142905711	2	"day1"
"11"	"5"	15	4	1.6823	"TARGET"	0.503266666666667	1.17903333333333	0.0715260835328237	2	"day1"
"11"	"5"	21	53	1.6982	"TARGET"	0.503266666666667	1.19493333333333	0.0773436761853232	2	"day1"
"11"	"5"	49	26	1.996	"TARGET"	0.503266666666667	1.49273333333333	0.173982230896005	3	"day1"
"11"	"5"	55	4	2.1475	"TARGET"	0.503266666666667	1.64423333333333	0.215963448355194	3	"day1"
"11"	"5"	56	53	1.7467	"TARGET"	0.503266666666667	1.24343333333333	0.0946225055355051	3	"day1"
"11"	"6"	4	13	2.1623	"RANDREG"	0.33405	1.82825	0.262035582096285	1	"day2"
"11"	"6"	7	29	2.3436	"RANDREG"	0.33405	2.00955	0.303098816427008	1	"day2"
"11"	"6"	8	104	2.3258	"RANDREG"	0.33405	1.99175	0.299234825837605	1	"day2"
"11"	"6"	10	89	2.1133	"RANDREG"	0.33405	1.77925	0.250236974498963	1	"day2"
"11"	"6"	15	5	2.3155	"RANDREG"	0.33405	1.98145	0.29698311780164	1	"day2"
"11"	"6"	17	73	1.9947	"RANDREG"	0.33405	1.66065	0.220278109823045	2	"day2"
"11"	"6"	21	45	2.2762	"RANDREG"	0.33405	1.94215	0.288282769164442	2	"day2"
"11"	"6"	31	88	1.984	"RANDREG"	0.33405	1.64995	0.217470783575656	2	"day2"
"11"	"6"	32	81	1.9436	"RANDREG"	0.33405	1.60955	0.206704472408282	2	"day2"
"11"	"6"	33	19	2.104	"RANDREG"	0.33405	1.76995	0.24796099798282	2	"day2"
"11"	"6"	36	32	2.3206	"RANDREG"	0.33405	1.98655	0.298099500401108	3	"day2"
"11"	"6"	40	41	1.8845	"RANDREG"	0.33405	1.55045	0.190457765365846	3	"day2"
"11"	"6"	41	71	1.9792	"RANDREG"	0.33405	1.64515	0.21620550180111	3	"day2"
"11"	"6"	42	28	2.2328	"RANDREG"	0.33405	1.89875	0.278467786870843	3	"day2"
"11"	"6"	44	96	2.5211	"RANDREG"	0.33405	2.18705	0.339858711924639	3	"day2"
"11"	"6"	60	46	2.0815	"RANDREG"	0.33405	1.74745	0.242404758074511	3	"day2"
"11"	"6"	3	4	1.7953	"TARGET"	0.33405	1.46125	0.164724524169896	1	"day2"
"11"	"6"	5	26	1.6391	"TARGET"	0.33405	1.30505	0.115627150990863	1	"day2"
"11"	"6"	18	53	1.9157	"TARGET"	0.33405	1.58165	0.199110385681477	1	"day2"
"11"	"6"	48	4	1.7455	"TARGET"	0.33405	1.41145	0.149665498063025	2	"day2"
"11"	"6"	50	26	1.8958	"TARGET"	0.33405	1.56175	0.193611514618059	2	"day2"
"11"	"6"	52	53	1.7966	"TARGET"	0.33405	1.46255	0.165110722175012	2	"day2"
"11"	"6"	53	4	1.7712	"TARGET"	0.33405	1.43715	0.157502099221569	3	"day2"
"11"	"6"	56	26	1.5989	"TARGET"	0.33405	1.26485	0.102039025088996	3	"day2"
"11"	"6"	57	53	1.6197	"TARGET"	0.33405	1.28565	0.109122754158087	3	"day2"
"11"	"7"	1	6	1.971	"RANDREG"	0.3469	1.6241	0.210612766352898	1	"day3"
"11"	"7"	3	14	1.9112	"RANDREG"	0.3469	1.5643	0.194320045303422	1	"day3"
"11"	"7"	4	9	2.2131	"RANDREG"	0.3469	1.8662	0.270958185092097	1	"day3"
"11"	"7"	8	10	2.0099	"RANDREG"	0.3469	1.663	0.220892249219519	1	"day3"
"11"	"7"	11	18	2.3631	"RANDREG"	0.3469	2.0162	0.304533610406518	1	"day3"
"11"	"7"	14	8	2.0141	"RANDREG"	0.3469	1.6672	0.22198770161943	1	"day3"
"11"	"7"	15	3	1.9273	"RANDREG"	0.3469	1.5804	0.198767021009409	2	"day3"
"11"	"7"	16	2	1.9793	"RANDREG"	0.3469	1.6324	0.212826586101233	2	"day3"
"11"	"7"	22	4	1.8046	"RANDREG"	0.3469	1.4577	0.163668153782669	2	"day3"
"11"	"7"	27	16	1.7738	"RANDREG"	0.3469	1.4269	0.154393537956997	2	"day3"
"11"	"7"	35	12	2.172	"RANDREG"	0.3469	1.8251	0.261286665098458	2	"day3"
"11"	"7"	36	1	2.2757	"RANDREG"	0.3469	1.9288	0.285287197369397	3	"day3"
"11"	"7"	43	17	1.9598	"RANDREG"	0.3469	1.6129	0.207607441911914	3	"day3"
"11"	"7"	51	7	2.0184	"RANDREG"	0.3469	1.6715	0.223106380928587	3	"day3"
"11"	"7"	52	15	2.0371	"RANDREG"	0.3469	1.6902	0.227938097369417	3	"day3"
"11"	"7"	53	5	2.1582	"RANDREG"	0.3469	1.8113	0.257990387119331	3	"day3"
"11"	"7"	56	11	2.3829	"RANDREG"	0.3469	2.036	0.308777773664721	3	"day3"
"11"	"7"	23	53	1.932	"TARGET"	0.3469	1.5851	0.200056665972214	1	"day3"
"11"	"7"	32	4	1.4707	"TARGET"	0.3469	1.1238	0.050689027758881	1	"day3"
"11"	"7"	34	26	1.9496	"TARGET"	0.3469	1.6027	0.204852236928215	1	"day3"
"11"	"7"	41	53	1.8029	"TARGET"	0.3469	1.456	0.163161374977018	2	"day3"
"11"	"7"	50	26	1.7376	"TARGET"	0.3469	1.3907	0.14323345465317	2	"day3"
"11"	"7"	58	53	1.6031	"TARGET"	0.3469	1.2562	0.0990587890680543	3	"day3"
"11"	"7"	59	4	1.4597	"TARGET"	0.3469	1.1128	0.04641711698399	3	"day3"
"11"	"7"	60	26	1.5637	"TARGET"	0.3469	1.2168	0.085219201044942	3	"day3"
"12"	"1"	1	45	2.1622	"RANDREG"	0.467666666666667	1.69453333333333	0.229050116307268	1	"day1"
"12"	"1"	2	89	2.6682	"RANDREG"	0.467666666666667	2.20053333333333	0.342527951573394	1	"day1"
"12"	"1"	3	56	2.13	"RANDREG"	0.467666666666667	1.66233333333333	0.2207181134987	1	"day1"
"12"	"1"	7	9	2.7423	"RANDREG"	0.467666666666667	2.27463333333333	0.356911399171573	1	"day1"
"12"	"1"	8	94	2.4238	"RANDREG"	0.467666666666667	1.95613333333333	0.291398453701783	1	"day1"
"12"	"1"	11	33	2.5114	"RANDREG"	0.467666666666667	2.04373333333333	0.310424228342768	2	"day1"
"12"	"1"	27	38	2.1595	"RANDREG"	0.467666666666667	1.69183333333333	0.228357577391645	2	"day1"
"12"	"1"	34	4	1.8584	"RANDREG"	0.467666666666667	1.39073333333333	0.143243864022006	2	"day1"
"12"	"1"	35	61	2.4533	"RANDREG"	0.467666666666667	1.98563333333333	0.297899054828112	2	"day1"
"12"	"1"	37	69	1.885	"RANDREG"	0.467666666666667	1.41733333333333	0.151472001131596	2	"day1"
"12"	"1"	43	63	1.713	"RANDREG"	0.467666666666667	1.24533333333333	0.0952856128383922	2	"day1"
"12"	"1"	45	78	1.8283	"RANDREG"	0.467666666666667	1.36063333333333	0.133741106272793	3	"day1"
"12"	"1"	46	105	2.1365	"RANDREG"	0.467666666666667	1.66883333333333	0.222412965781731	3	"day1"
"12"	"1"	47	65	1.9403	"RANDREG"	0.467666666666667	1.47263333333333	0.168094626589473	3	"day1"
"12"	"1"	49	1	2.3567	"RANDREG"	0.467666666666667	1.88903333333333	0.276239621423689	3	"day1"
"12"	"1"	52	3	2.0297	"RANDREG"	0.467666666666667	1.56203333333333	0.193690297357073	3	"day1"
"12"	"1"	54	62	2.0298	"RANDREG"	0.467666666666667	1.56213333333333	0.19371809961786	3	"day1"
"12"	"1"	5	34	2.5341	"TARGET"	0.467666666666667	2.06643333333333	0.31522139876242	1	"day1"
"12"	"1"	23	48	3.164	"TARGET"	0.467666666666667	2.69633333333333	0.43077358069662	1	"day1"
"12"	"1"	30	44	3.2365	"TARGET"	0.467666666666667	2.76883333333333	0.442296814686674	1	"day1"
"12"	"1"	41	48	3.1236	"TARGET"	0.467666666666667	2.65593333333333	0.424217169593257	2	"day1"
"12"	"1"	42	44	1.9803	"TARGET"	0.467666666666667	1.51263333333333	0.179733666550121	2	"day1"
"12"	"1"	44	34	2.1483	"TARGET"	0.467666666666667	1.68063333333333	0.225472972999409	3	"day1"
"12"	"1"	55	48	1.6103	"TARGET"	0.467666666666667	1.14263333333333	0.0579068893128112	3	"day1"
"12"	"1"	59	44	2.4355	"TARGET"	0.467666666666667	1.96783333333333	0.293988312856096	3	"day1"
"12"	"2"	5	23	2.1447	"RANDREG"	0.35055	1.79415	0.253858749437738	1	"day1"
"12"	"2"	8	86	2.2229	"RANDREG"	0.35055	1.87235	0.272387035032828	1	"day1"
"12"	"2"	10	99	2.2167	"RANDREG"	0.35055	1.86615	0.270946549139362	1	"day1"
"12"	"2"	11	83	1.9751	"RANDREG"	0.35055	1.62455	0.210733082495361	1	"day1"
"12"	"2"	12	42	1.5237	"RANDREG"	0.35055	1.17315	0.0693535449436726	1	"day1"
"12"	"2"	19	60	2.3021	"RANDREG"	0.35055	1.95155	0.290379682671287	1	"day1"
"12"	"2"	31	28	2.0547	"RANDREG"	0.35055	1.70415	0.23150781889617	2	"day1"
"12"	"2"	33	20	2.4459	"RANDREG"	0.35055	2.09535	0.321256576406336	2	"day1"
"12"	"2"	34	55	2.2333	"RANDREG"	0.35055	1.88275	0.274792656273381	2	"day1"
"12"	"2"	36	104	2.0742	"RANDREG"	0.35055	1.72365	0.236449083704297	2	"day1"
"12"	"2"	45	11	1.9591	"RANDREG"	0.35055	1.60855	0.206434565012065	2	"day1"
"12"	"2"	46	107	2.1285	"RANDREG"	0.35055	1.77795	0.24991954345679	2	"day1"
"12"	"2"	48	96	2.2884	"RANDREG"	0.35055	1.93785	0.287320157289837	3	"day1"
"12"	"2"	49	17	2.3655	"RANDREG"	0.35055	2.01495	0.30426427380541	3	"day1"
"12"	"2"	51	49	1.5174	"RANDREG"	0.35055	1.16685	0.0670150305446951	3	"day1"
"12"	"2"	53	16	1.918	"RANDREG"	0.35055	1.56745	0.195193696188285	3	"day1"
"12"	"2"	55	68	1.7726	"RANDREG"	0.35055	1.42205	0.152914866676687	3	"day1"
"12"	"2"	57	46	1.7996	"RANDREG"	0.35055	1.44905	0.16108337121959	3	"day1"
"12"	"2"	2	48	1.7833	"TARGET"	0.35055	1.43275	0.156170417129787	1	"day1"
"12"	"2"	7	34	1.8292	"TARGET"	0.35055	1.47865	0.169865387616235	1	"day1"
"12"	"2"	9	44	1.8489	"TARGET"	0.35055	1.49835	0.175613272184585	1	"day1"
"12"	"2"	22	48	1.6798	"TARGET"	0.35055	1.32925	0.123606668986216	2	"day1"
"12"	"2"	26	34	1.5538	"TARGET"	0.35055	1.20325	0.0803558703493961	2	"day1"
"12"	"2"	37	44	1.8381	"TARGET"	0.35055	1.48755	0.172471572289091	2	"day1"
"12"	"2"	44	48	2.2388	"TARGET"	0.35055	1.88825	0.276059493369205	3	"day1"
"12"	"2"	50	34	1.6018	"TARGET"	0.35055	1.25125	0.0973440904873751	3	"day1"
"12"	"2"	56	44	2.1212	"TARGET"	0.35055	1.77065	0.248132723758843	3	"day1"
"12"	"3"	2	30	1.8503	"RANDREG"	0.382	1.4683	0.166814798790912	1	"day1"
"12"	"3"	8	22	1.8771	"RANDREG"	0.382	1.4951	0.174670241487047	1	"day1"
"12"	"3"	13	13	2.4636	"RANDREG"	0.382	2.0816	0.318397279217511	1	"day1"
"12"	"3"	15	54	1.8186	"RANDREG"	0.382	1.4366	0.15733586209728	1	"day1"
"12"	"3"	20	50	2.3547	"RANDREG"	0.382	1.9727	0.295061044577623	1	"day1"
"12"	"3"	26	92	1.7596	"RANDREG"	0.382	1.3776	0.13912313410958	1	"day1"
"12"	"3"	30	97	2.4104	"RANDREG"	0.382	2.0284	0.307153601875836	2	"day1"
"12"	"3"	32	18	2.1188	"RANDREG"	0.382	1.7368	0.239749810446364	2	"day1"
"12"	"3"	33	82	1.8403	"RANDREG"	0.382	1.4583	0.163846875794205	2	"day1"
"12"	"3"	34	90	1.66	"RANDREG"	0.382	1.278	0.106530853822381	2	"day1"
"12"	"3"	41	36	2.1664	"RANDREG"	0.382	1.7844	0.251492214569579	2	"day1"
"12"	"3"	44	35	1.8941	"RANDREG"	0.382	1.5121	0.179580513395409	3	"day1"
"12"	"3"	47	72	2.0231	"RANDREG"	0.382	1.6411	0.215135045480261	3	"day1"
"12"	"3"	49	37	2.5183	"RANDREG"	0.382	2.1363	0.329662240489461	3	"day1"
"12"	"3"	50	66	1.4206	"RANDREG"	0.382	1.0386	0.0164483182590375	3	"day1"
"12"	"3"	52	80	2.3194	"RANDREG"	0.382	1.9374	0.287219295400805	3	"day1"
"12"	"3"	53	57	2.3887	"RANDREG"	0.382	2.0067	0.302482450672296	3	"day1"
"12"	"3"	6	34	1.4327	"TARGET"	0.382	1.0507	0.0214787322575272	1	"day1"
"12"	"3"	7	44	2.0775	"TARGET"	0.382	1.6955	0.229297794114105	1	"day1"
"12"	"3"	18	34	1.6051	"TARGET"	0.382	1.2231	0.0874619661718192	2	"day1"
"12"	"3"	23	44	2.1104	"TARGET"	0.382	1.7284	0.237644257639193	2	"day1"
"12"	"3"	31	48	1.8041	"TARGET"	0.382	1.4221	0.152930136422726	2	"day1"
"12"	"3"	35	34	1.6096	"TARGET"	0.382	1.2276	0.089056879759785	3	"day1"
"12"	"3"	42	44	1.9352	"TARGET"	0.382	1.5532	0.19122738187401	3	"day1"
"12"	"3"	58	48	1.8724	"TARGET"	0.382	1.4904	0.173302841888186	3	"day1"
"12"	"4"	6	12	2.0215	"RANDREG"	0.4867	1.5348	0.186051790526279	1	"day1"
"12"	"4"	8	34	2.083	"RANDREG"	0.4867	1.5963	0.203114513644385	1	"day1"
"12"	"4"	10	77	2.6118	"RANDREG"	0.4867	2.1251	0.327379371292849	1	"day1"
"12"	"4"	16	106	1.8188	"RANDREG"	0.4867	1.3321	0.124536828301277	1	"day1"
"12"	"4"	18	2	1.8441	"RANDREG"	0.4867	1.3574	0.132707844855448	1	"day1"
"12"	"4"	20	6	2.1542	"RANDREG"	0.4867	1.6675	0.222065842588587	1	"day1"
"12"	"4"	22	81	2.3125	"RANDREG"	0.4867	1.8258	0.261453202741811	2	"day1"
"12"	"4"	32	44	1.9714	"RANDREG"	0.4867	1.4847	0.171638708530819	2	"day1"
